id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization_difficulty,income,manpower,size_modifier
1479,America,North America,Nevada,plains,pagan,temperate,navajo,wool,Colorado,5,3,1,0.00
1479,America,North America,Nevada,plains,pagan,temperate,navajo,wool,Colorado,5,3,1,0.00
1479,America,North America,Nevada,plains,pagan,temperate,navajo,wool,Colorado,5,3,1,0.00
1480,America,North America,Texas,plains,pagan,temperate,navajo,wool,Llano_Estacado,5,2,2,0.00
1480,America,North America,Texas,plains,pagan,temperate,navajo,wool,Llano_Estacado,5,2,2,0.00
1480,America,North America,Texas,plains,pagan,temperate,navajo,wool,Llano_Estacado,5,2,2,0.00
1481,America,North America,Louisiane,plains,pagan,ncontinental,navajo,grain,Oklahoma,5,3,1,0.00
1481,America,North America,Louisiane,plains,pagan,ncontinental,navajo,grain,Oklahoma,5,3,1,0.00
1481,America,North America,Louisiane,plains,pagan,ncontinental,navajo,grain,Oklahoma,5,3,1,0.00
1482,America,South America,Inca,mountain,pagan,tropical,andean,wool,Montana,5,2,2,0.00
1482,America,South America,Inca,mountain,pagan,tropical,andean,wool,Montana,5,2,2,0.00
1482,America,South America,Inca,mountain,pagan,tropical,andean,wool,Montana,5,2,2,0.00
1483,America,South America,Inca,mountain,pagan,tropical,andean,copper,Atalaya,5,2,1,0.00
1483,America,South America,Inca,mountain,pagan,tropical,andean,copper,Atalaya,5,2,1,0.00
1483,America,South America,Inca,mountain,pagan,tropical,andean,copper,Atalaya,5,2,1,0.00
1484,America,South America,Inca,mountain,pagan,tropical,andean,iron,Manu,5,2,1,0.00
1484,America,South America,Inca,mountain,pagan,tropical,andean,iron,Manu,5,2,1,0.00
1484,America,South America,Inca,mountain,pagan,tropical,andean,iron,Manu,5,2,1,0.00
1485,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Norte,5,8,1,0.00
1485,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Norte,5,8,1,0.00
1485,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Norte,5,8,1,0.00
1486,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Sur,5,8,3,0.00
1486,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Sur,5,8,3,0.00
1486,America,South America,La Plata,plains,pagan,temperate,mataco,grain,Pampas_del_Sur,5,8,3,0.00
1487,Africa,West Africa,Mauritania,plains,pagan,tropical,mande,slaves,Awdaghost,9,2,2,0.00
1487,Africa,West Africa,Mauritania,plains,pagan,tropical,mande,slaves,Awdaghost,9,2,2,0.00
1487,Africa,West Africa,Mauritania,plains,pagan,tropical,mande,slaves,Awdaghost,9,2,2,0.00
1488,Africa,West Africa,Senegal,plains,pagan,tropical,mande,gold,Walata,9,2,2,0.00
1488,Africa,West Africa,Senegal,plains,pagan,tropical,mande,gold,Walata,9,2,2,0.00
1488,Africa,West Africa,Senegal,plains,pagan,tropical,mande,gold,Walata,9,2,2,0.00
1489,Africa,West Africa,Senegal,forest,pagan,tropical,mande,gold,Jenn�,9,2,2,0.00
1489,Africa,West Africa,Senegal,forest,pagan,tropical,mande,gold,Jenn�,9,2,2,0.00
1489,Africa,West Africa,Senegal,forest,pagan,tropical,mande,gold,Jenn�,9,2,2,0.00
1490,Africa,West Africa,Timbuktu,forest,sunni,tropical,mande,iron,Bambuk,9,8,5,0.00
1490,Africa,West Africa,Timbuktu,forest,sunni,tropical,mande,iron,Bambuk,9,8,5,0.00
1490,Africa,West Africa,Timbuktu,forest,sunni,tropical,mande,iron,Bambuk,9,8,5,0.00
1491,Africa,West Africa,Senegal,forest,pagan,tropical,mande,slaves,Segu,9,2,2,0.00
1491,Africa,West Africa,Senegal,forest,pagan,tropical,mande,slaves,Segu,9,2,2,0.00
1491,Africa,West Africa,Senegal,forest,pagan,tropical,mande,slaves,Segu,9,2,2,0.00
1492,Africa,West Africa,Gold,forest,pagan,tropical,mande,slaves,Niani,9,2,2,0.00
1492,Africa,West Africa,Gold,forest,pagan,tropical,mande,slaves,Niani,9,2,2,0.00
1492,Africa,West Africa,Gold,forest,pagan,tropical,mande,slaves,Niani,9,2,2,0.00
1493,Africa,West Africa,Gold,forest,pagan,tropical,ashanti,ivory,Mossi,9,2,5,0.00
1493,Africa,West Africa,Gold,forest,pagan,tropical,ashanti,ivory,Mossi,9,2,5,0.00
1493,Africa,West Africa,Gold,forest,pagan,tropical,ashanti,ivory,Mossi,9,2,5,0.00
1494,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,ivory,Bur�,9,8,5,0.00
1494,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,ivory,Bur�,9,8,5,0.00
1494,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,ivory,Bur�,9,8,5,0.00
1495,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,chinaware,Timbuktu,9,8,4,0.00
1495,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,chinaware,Timbuktu,9,8,4,0.00
1495,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,chinaware,Timbuktu,9,8,4,0.00
1496,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,salt,Gao,9,8,5,0.00
1496,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,salt,Gao,9,8,5,0.00
1496,Africa,West Africa,Timbuktu,plains,sunni,tropical,mande,salt,Gao,9,8,5,0.00
1497,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,grain,Say,9,8,5,0.00
1497,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,grain,Say,9,8,5,0.00
1497,Africa,West Africa,Timbuktu,plains,pagan,tropical,mande,grain,Say,9,8,5,0.00
1498,Africa,West Africa,Ivory,forest,pagan,tropical,aka,ivory,Begho,9,3,3,0.00
1498,Africa,West Africa,Ivory,forest,pagan,tropical,aka,ivory,Begho,9,3,3,0.00
1498,Africa,West Africa,Ivory,forest,pagan,tropical,aka,ivory,Begho,9,3,3,0.00
1499,Africa,West Africa,Ivory,forest,sunni,tropical,mande,slaves,Zaria,9,3,4,0.00
1499,Africa,West Africa,Ivory,forest,sunni,tropical,mande,slaves,Zaria,9,3,4,0.00
1499,Africa,West Africa,Ivory,forest,sunni,tropical,mande,slaves,Zaria,9,3,4,0.00
1500,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Oye,9,7,5,0.00
1500,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Oye,9,7,5,0.00
1500,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Oye,9,7,5,0.00
1501,Africa,West Africa,Ivory,plains,pagan,tropical,yoruba,grain,Kano,9,3,5,0.00
1501,Africa,West Africa,Ivory,plains,pagan,tropical,yoruba,grain,Kano,9,3,5,0.00
1501,Africa,West Africa,Ivory,plains,pagan,tropical,yoruba,grain,Kano,9,3,5,0.00
1502,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Nupa,9,3,3,0.00
1502,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Nupa,9,3,3,0.00
1502,Africa,West Africa,Ivory,forest,pagan,tropical,yoruba,grain,Nupa,9,3,3,0.00
1503,Africa,West Africa,Gabon,forest,pagan,tropical,kongolese,slaves,Teke,5,3,4,0.00
1503,Africa,West Africa,Gabon,forest,pagan,tropical,kongolese,slaves,Teke,5,3,4,0.00
1503,Africa,West Africa,Gabon,forest,pagan,tropical,kongolese,slaves,Teke,5,3,4,0.00
1504,Africa,West Africa,Gabon,marsh,pagan,tropical,kongolese,slaves,Ngoyo,5,3,5,0.00
1504,Africa,West Africa,Gabon,marsh,pagan,tropical,kongolese,slaves,Ngoyo,5,3,5,0.00
1504,Africa,West Africa,Gabon,marsh,pagan,tropical,kongolese,slaves,Ngoyo,5,3,5,0.00
1505,Africa,West Africa,Congo,marsh,pagan,tropical,kongolese,slaves,Ndongo,9,5,5,0.00
1505,Africa,West Africa,Congo,marsh,pagan,tropical,kongolese,slaves,Ndongo,9,5,5,0.00
1505,Africa,West Africa,Congo,marsh,pagan,tropical,kongolese,slaves,Ndongo,9,5,5,0.00
1506,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,spices,Congo,9,5,5,0.00
1506,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,spices,Congo,9,5,5,0.00
1506,Africa,West Africa,Congo,forest,pagan,tropical,kongolese,spices,Congo,9,5,5,0.00
1507,Africa,South Africa,Sofala,plains,pagan,tropical,shona,grain,Chibuene,9,1,4,0.00
1507,Africa,South Africa,Sofala,plains,pagan,tropical,shona,grain,Chibuene,9,1,4,0.00
1507,Africa,South Africa,Sofala,plains,pagan,tropical,shona,grain,Chibuene,9,1,4,0.00
1508,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Sofala,9,4,4,0.00
1508,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Sofala,9,4,4,0.00
1508,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Sofala,9,4,4,0.00
1509,Africa,South Africa,Sofala,marsh,pagan,tropical,shona,slaves,Zimbabwe,9,6,6,0.00
1509,Africa,South Africa,Sofala,marsh,pagan,tropical,shona,slaves,Zimbabwe,9,6,6,0.00
1509,Africa,South Africa,Sofala,marsh,pagan,tropical,shona,slaves,Zimbabwe,9,6,6,0.00
1510,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Rozwi,9,3,6,0.00
1510,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Rozwi,9,3,6,0.00
1510,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Rozwi,9,3,6,0.00
1511,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Nembire,9,3,6,0.00
1511,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Nembire,9,3,6,0.00
1511,Africa,South Africa,Sofala,mountain,pagan,tropical,shona,gold,Nembire,9,3,6,0.00
1512,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,iron,Morogoro,9,2,4,0.00
1512,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,iron,Morogoro,9,2,4,0.00
1512,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,iron,Morogoro,9,2,4,0.00
1513,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,slaves,Arusha,9,1,4,0.00
1513,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,slaves,Arusha,9,1,4,0.00
1513,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,slaves,Arusha,9,1,4,0.00
1514,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,copper,Galana,9,1,4,0.00
1514,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,copper,Galana,9,1,4,0.00
1514,Africa,East Africa,Tanganyika,mountain,pagan,tropical,swahili,copper,Galana,9,1,4,0.00
1515,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,slaves,Tana,9,1,4,0.00
1515,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,slaves,Tana,9,1,4,0.00
1515,Africa,East Africa,Tanganyika,plains,pagan,tropical,swahili,slaves,Tana,9,1,4,0.00
1516,Africa,East Africa,Ethiopia,mountain,miaphysite,desertic,ethiopian,grain,Welo,5,4,6,0.00
1516,Africa,East Africa,Ethiopia,mountain,miaphysite,desertic,ethiopian,grain,Welo,5,4,6,0.00
1516,Africa,East Africa,Ethiopia,mountain,miaphysite,desertic,ethiopian,grain,Welo,5,4,6,0.00
1517,Africa,East Africa,Ethiopia,mountain,miaphysite,temperate,ethiopian,chinaware,Shewa,5,10,6,0.00
1517,Africa,East Africa,Ethiopia,mountain,miaphysite,temperate,ethiopian,chinaware,Shewa,5,10,6,0.00
1517,Africa,East Africa,Ethiopia,mountain,miaphysite,temperate,ethiopian,chinaware,Shewa,5,10,6,0.00
1518,Africa,East Africa,Ethiopia,forest,sunni,desertic,ethiopian,grain,Arsi,5,2,1,0.00
1518,Africa,East Africa,Ethiopia,forest,sunni,desertic,ethiopian,grain,Arsi,5,2,1,0.00
1518,Africa,East Africa,Ethiopia,forest,sunni,desertic,ethiopian,grain,Arsi,5,2,1,0.00
1519,Africa,East Africa,Ethiopia,plains,sunni,desertic,ethiopian,grain,Harerge,5,2,1,0.00
1519,Africa,East Africa,Ethiopia,plains,sunni,desertic,ethiopian,grain,Harerge,5,2,1,0.00
1519,Africa,East Africa,Ethiopia,plains,sunni,desertic,ethiopian,grain,Harerge,5,2,1,0.00
1520,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Chandigarh,5,1,3,0.00
1520,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Chandigarh,5,1,3,0.00
1520,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Chandigarh,5,1,3,0.00
1521,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Panjab,5,2,4,0.00
1521,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Panjab,5,2,4,0.00
1521,Asia,India,Punjab,plains,hindu,tundra,punjabi,cloth,Panjab,5,2,4,0.00
1522,Asia,India,Punjab,desert,hindu,tropical,rajput,grain,Bikaner,5,7,6,0.00
1522,Asia,India,Punjab,desert,hindu,tropical,rajput,grain,Bikaner,5,7,6,0.00
1522,Asia,India,Punjab,desert,hindu,tropical,rajput,grain,Bikaner,5,7,6,0.00
1523,Asia,India,Lahore,desert,sunni,tropical,afghani,wool,Thar,5,3,3,0.00
1523,Asia,India,Lahore,desert,sunni,tropical,afghani,wool,Thar,5,3,3,0.00
1523,Asia,India,Lahore,desert,sunni,tropical,afghani,wool,Thar,5,3,3,0.00
1524,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,grain,Quetta,5,3,4,0.00
1524,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,grain,Quetta,5,3,4,0.00
1524,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,grain,Quetta,5,3,4,0.00
1525,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,wool,Qandahar,5,3,5,0.00
1525,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,wool,Qandahar,5,3,5,0.00
1525,Asia,Central Asia,Afghanistan,mountain,sunni,tropical,afghani,wool,Qandahar,5,3,5,0.00
1526,Asia,Central Asia,Bahk,mountain,sunni,tropical,baluchi,wool,Zahedan,5,2,3,0.00
1526,Asia,Central Asia,Bahk,mountain,sunni,tropical,baluchi,wool,Zahedan,5,2,3,0.00
1526,Asia,Central Asia,Bahk,mountain,sunni,tropical,baluchi,wool,Zahedan,5,2,3,0.00
1527,Asia,Central Asia,Afghanistan,mountain,sunni,tundra,afghani,wool,Kabul,5,8,8,0.00
1527,Asia,Central Asia,Afghanistan,mountain,sunni,tundra,afghani,wool,Kabul,5,8,8,0.00
1527,Asia,Central Asia,Afghanistan,mountain,sunni,tundra,afghani,wool,Kabul,5,8,8,0.00
1528,Asia,Central Asia,Afghanistan,desert,sunni,temperate,afghani,salt,Kushka,5,2,4,0.00
1528,Asia,Central Asia,Afghanistan,desert,sunni,temperate,afghani,salt,Kushka,5,2,4,0.00
1528,Asia,Central Asia,Afghanistan,desert,sunni,temperate,afghani,salt,Kushka,5,2,4,0.00
1529,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,wool,Birjand,5,3,2,0.00
1529,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,wool,Birjand,5,3,2,0.00
1529,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,wool,Birjand,5,3,2,0.00
1530,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,grain,Khorasan,5,4,2,0.00
1530,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,grain,Khorasan,5,4,2,0.00
1530,Asia,Central Asia,Persia,mountain,sunni,temperate,persian,grain,Khorasan,5,4,2,0.00
1531,Asia,Central Asia,Afghanistan,plains,sunni,temperate,persian,chinaware,Herat,5,11,6,0.00
1531,Asia,Central Asia,Afghanistan,plains,sunni,temperate,persian,chinaware,Herat,5,11,6,0.00
1531,Asia,Central Asia,Afghanistan,plains,sunni,temperate,persian,chinaware,Herat,5,11,6,0.00
1532,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,wine,Bukhara,5,12,5,0.00
1532,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,wine,Bukhara,5,12,5,0.00
1532,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,wine,Bukhara,5,12,5,0.00
1533,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,slaves,Khiva,5,7,3,0.00
1533,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,slaves,Khiva,5,7,3,0.00
1533,Asia,Central Asia,Kazakhstan,desert,sunni,temperate,turkoman,slaves,Khiva,5,7,3,0.00
1534,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,salt,Kyzylkum,5,5,2,0.00
1534,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,salt,Kyzylkum,5,5,2,0.00
1534,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,salt,Kyzylkum,5,5,2,0.00
1535,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,wool,Karsak,5,5,4,0.00
1535,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,wool,Karsak,5,5,4,0.00
1535,Asia,Central Asia,Kazakhstan,plains,sunni,desertic,tatar,wool,Karsak,5,5,4,0.00
1536,Asia,Siberia,Omsk,plains,sunni,temperate,tatar,wool,Nura,5,4,3,0.00
1536,Asia,Siberia,Omsk,plains,sunni,temperate,tatar,wool,Nura,5,4,3,0.00
1536,Asia,Siberia,Omsk,plains,sunni,temperate,tatar,wool,Nura,5,4,3,0.00
1537,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Vestbygden,3,1,1,0.00
1537,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Vestbygden,3,1,1,0.00
1537,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Vestbygden,3,1,1,0.00
1538,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Eiriksfjord,3,1,1,0.00
1538,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Eiriksfjord,3,1,1,0.00
1538,America,North America,Greenland,plains,pagan,arctic,scandinavian,fish,Eiriksfjord,3,1,1,0.00
1539,Asia,China,Himalaya,mountain,hindu,arctic,nepali,wool,Nepal,5,2,1,0.00
1539,Asia,China,Himalaya,mountain,hindu,arctic,nepali,wool,Nepal,5,2,1,0.00
1539,Asia,China,Himalaya,mountain,hindu,arctic,nepali,wool,Nepal,5,2,1,0.00
1540,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Gangdise,5,1,1,0.00
1540,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Gangdise,5,1,1,0.00
1540,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Gangdise,5,1,1,0.00
1541,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Kunlun,5,1,1,0.00
1541,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Kunlun,5,1,1,0.00
1541,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Kunlun,5,1,1,0.00
1542,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Dangla,5,1,1,0.00
1542,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Dangla,5,1,1,0.00
1542,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Dangla,5,1,1,0.00
1543,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Lhasa,5,2,2,0.00
1543,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Lhasa,5,2,2,0.00
1543,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Lhasa,5,2,2,0.00
1544,Asia,China,Chengdu,mountain,buddhist,arctic,tibetan,wool,Xinjiang,5,1,1,0.00
1544,Asia,China,Chengdu,mountain,buddhist,arctic,tibetan,wool,Xinjiang,5,1,1,0.00
1544,Asia,China,Chengdu,mountain,buddhist,arctic,tibetan,wool,Xinjiang,5,1,1,0.00
1545,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,iron,Kachin,5,5,2,0.00
1545,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,iron,Kachin,5,5,2,0.00
1545,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,iron,Kachin,5,5,2,0.00
1546,Asia,Indochina,Assam,mountain,buddhist,tropical,burmese,cloth,Assam,5,5,5,0.00
1546,Asia,Indochina,Assam,mountain,buddhist,tropical,burmese,cloth,Assam,5,5,5,0.00
1546,Asia,Indochina,Assam,mountain,buddhist,tropical,burmese,cloth,Assam,5,5,5,0.00
1547,Asia,Indochina,Burma,forest,buddhist,tropical,burmese,grain,Mandalay,5,6,6,0.00
1547,Asia,Indochina,Burma,forest,buddhist,tropical,burmese,grain,Mandalay,5,6,6,0.00
1547,Asia,Indochina,Burma,forest,buddhist,tropical,burmese,grain,Mandalay,5,6,6,0.00
1548,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,gold,Shan,5,5,3,0.00
1548,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,gold,Shan,5,5,3,0.00
1548,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,gold,Shan,5,5,3,0.00
1549,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,grain,Bago,5,6,3,0.00
1549,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,grain,Bago,5,6,3,0.00
1549,Asia,Indochina,Burma,mountain,buddhist,tropical,thai,grain,Bago,5,6,3,0.00
1550,Asia,Indochina,Siam,mountain,buddhist,tropical,thai,grain,Lampang,5,5,2,0.00
1550,Asia,Indochina,Siam,mountain,buddhist,tropical,thai,grain,Lampang,5,5,2,0.00
1550,Asia,Indochina,Siam,mountain,buddhist,tropical,thai,grain,Lampang,5,5,2,0.00
1551,Asia,Indochina,Siam,forest,buddhist,tropical,thai,grain,Sarakham,5,5,2,0.00
1551,Asia,Indochina,Siam,forest,buddhist,tropical,thai,grain,Sarakham,5,5,2,0.00
1551,Asia,Indochina,Siam,forest,buddhist,tropical,thai,grain,Sarakham,5,5,2,0.00
1552,Asia,Indochina,Annam,mountain,buddhist,tropical,thai,grain,Mekong,5,5,3,0.00
1552,Asia,Indochina,Annam,mountain,buddhist,tropical,thai,grain,Mekong,5,5,3,0.00
1552,Asia,Indochina,Annam,mountain,buddhist,tropical,thai,grain,Mekong,5,5,3,0.00
1553,Asia,China,Yunnan,mountain,pagan,tropical,upper_burman,gold,Yunnan,5,9,3,0.00
1553,Asia,China,Yunnan,mountain,pagan,tropical,upper_burman,gold,Yunnan,5,9,3,0.00
1553,Asia,China,Yunnan,mountain,pagan,tropical,upper_burman,gold,Yunnan,5,9,3,0.00
1554,Asia,Indochina,Annam,mountain,confucian,tropical,thai,tea,Lao_Cai,5,6,4,0.00
1554,Asia,Indochina,Annam,mountain,confucian,tropical,thai,tea,Lao_Cai,5,6,4,0.00
1554,Asia,Indochina,Annam,mountain,confucian,tropical,thai,tea,Lao_Cai,5,6,4,0.00
1555,Asia,China,Canton,mountain,confucian,tropical,zhuang,tea,Wenshan,5,8,3,0.00
1555,Asia,China,Canton,mountain,confucian,tropical,zhuang,tea,Wenshan,5,8,3,0.00
1555,Asia,China,Canton,mountain,confucian,tropical,zhuang,tea,Wenshan,5,8,3,0.00
1556,Asia,China,Yunnan,mountain,confucian,temperate,han,grain,Guizhou,5,12,4,0.00
1556,Asia,China,Yunnan,mountain,confucian,temperate,han,grain,Guizhou,5,12,4,0.00
1556,Asia,China,Yunnan,mountain,confucian,temperate,han,grain,Guizhou,5,12,4,0.00
1557,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,tea,Sichuan_Pendi,5,10,3,0.00
1557,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,tea,Sichuan_Pendi,5,10,3,0.00
1557,Asia,China,Chengdu,mountain,pagan,tropical,upper_burman,tea,Sichuan_Pendi,5,10,3,0.00
1558,Asia,China,Sha Anxi,mountain,confucian,temperate,han,gold,Lanzhou,5,4,3,0.00
1558,Asia,China,Sha Anxi,mountain,confucian,temperate,han,gold,Lanzhou,5,4,3,0.00
1558,Asia,China,Sha Anxi,mountain,confucian,temperate,han,gold,Lanzhou,5,4,3,0.00
1559,Asia,China,Sha Anxi,desert,sunni,temperate,han,salt,Xining,5,4,4,0.00
1559,Asia,China,Sha Anxi,desert,sunni,temperate,han,salt,Xining,5,4,4,0.00
1559,Asia,China,Sha Anxi,desert,sunni,temperate,han,salt,Xining,5,4,4,0.00
1560,Asia,China,Sha Anxi,desert,confucian,temperate,han,copper,Ningxia,5,4,4,0.00
1560,Asia,China,Sha Anxi,desert,confucian,temperate,han,copper,Ningxia,5,4,4,0.00
1560,Asia,China,Sha Anxi,desert,confucian,temperate,han,copper,Ningxia,5,4,4,0.00
1561,Asia,China,Peking,mountain,confucian,temperate,han,wool,Hohhot,5,2,3,0.00
1561,Asia,China,Peking,mountain,confucian,temperate,han,wool,Hohhot,5,2,3,0.00
1561,Asia,China,Peking,mountain,confucian,temperate,han,wool,Hohhot,5,2,3,0.00
1562,Asia,China,Peking,mountain,confucian,temperate,han,grain,Shanxi,5,10,7,0.00
1562,Asia,China,Peking,mountain,confucian,temperate,han,grain,Shanxi,5,10,7,0.00
1562,Asia,China,Peking,mountain,confucian,temperate,han,grain,Shanxi,5,10,7,0.00
1563,Asia,China,Sha Anxi,mountain,confucian,temperate,han,naval_supplies,Shaanxi,5,11,8,0.00
1563,Asia,China,Sha Anxi,mountain,confucian,temperate,han,naval_supplies,Shaanxi,5,11,8,0.00
1563,Asia,China,Sha Anxi,mountain,confucian,temperate,han,naval_supplies,Shaanxi,5,11,8,0.00
1564,Asia,China,Peking,plains,confucian,temperate,han,cloth,Henan,5,9,8,0.00
1564,Asia,China,Peking,plains,confucian,temperate,han,cloth,Henan,5,9,8,0.00
1564,Asia,China,Peking,plains,confucian,temperate,han,cloth,Henan,5,9,8,0.00
1565,Asia,China,Shanghai,plains,confucian,temperate,han,cloth,Hubei,5,15,6,0.00
1565,Asia,China,Shanghai,plains,confucian,temperate,han,cloth,Hubei,5,15,6,0.00
1565,Asia,China,Shanghai,plains,confucian,temperate,han,cloth,Hubei,5,15,6,0.00
1566,Asia,China,Canton,mountain,confucian,temperate,han,iron,Hunan,5,13,4,0.00
1566,Asia,China,Canton,mountain,confucian,temperate,han,iron,Hunan,5,13,4,0.00
1566,Asia,China,Canton,mountain,confucian,temperate,han,iron,Hunan,5,13,4,0.00
1567,Asia,China,Shanghai,plains,confucian,temperate,han,tea,Nanchang,5,12,8,0.00
1567,Asia,China,Shanghai,plains,confucian,temperate,han,tea,Nanchang,5,12,8,0.00
1567,Asia,China,Shanghai,plains,confucian,temperate,han,tea,Nanchang,5,12,8,0.00
1568,America,North America,Bermuda,plains,pagan,tropical,caribbean,naval_supplies,Bermuda,4,2,1,0.00
1568,America,North America,Bermuda,plains,pagan,tropical,caribbean,naval_supplies,Bermuda,4,2,1,0.00
1568,America,North America,Bermuda,plains,pagan,tropical,caribbean,naval_supplies,Bermuda,4,2,1,0.00
1569,America,North America,Bermuda,plains,pagan,temperate,caribbean,salt,Bahamas,4,2,1,0.00
1569,America,North America,Bermuda,plains,pagan,temperate,caribbean,salt,Bahamas,4,2,1,0.00
1569,America,North America,Bermuda,plains,pagan,temperate,caribbean,salt,Bahamas,4,2,1,0.00
1570,Asia,Siberia,Ob,marsh,pagan,tundra,tatar,fur,Sadrinsk,5,2,1,0.00
